"Date","Time","Day","Station","Code","Min.Delay","Min.Gap","Bound","Line","Vehicle","Hour"
"2023-02-06T00:00:00Z",17H 24M 0S,"Monday","QUEEN STATION","PUOPO",0,0,"S","YU",5936,17
"2023-02-06T00:00:00Z",17H 43M 0S,"Monday","YONGE BD STATION","MUPAA",3,6,"E","BD",5207,17
"2023-02-06T00:00:00Z",17H 47M 0S,"Monday","DUFFERIN STATION","SUDP",0,0,NA,"BD",0,17
"2023-02-06T00:00:00Z",17H 49M 0S,"Monday","FINCH STATION","EUNT",2,4,"N","YU",5421,17
"2023-02-06T00:00:00Z",18H 11M 0S,"Monday","KENNEDY BD STATION","SUDP",3,6,"E","BD",5139,18
"2023-02-06T00:00:00Z",18H 20M 0S,"Monday","CHRISTIE STATION","SUO",0,0,"W","BD",5036,18
"2023-02-06T00:00:00Z",18H 33M 0S,"Monday","JANE STATION","MUDD",3,6,"W","BD",5036,18
"2023-02-06T00:00:00Z",19H 5M 0S,"Monday","QUEEN STATION","SUO",0,0,NA,"YU",0,19
"2023-02-06T00:00:00Z",19H 13M 0S,"Monday","DUPONT STATION","MUO",0,0,NA,"YU",0,19
"2023-02-06T00:00:00Z",19H 25M 0S,"Monday","DUNDAS STATION","MUIRS",0,0,"S","YU",0,19
"2023-02-06T00:00:00Z",19H 59M 0S,"Monday","KIPLING STATION","MUI",4,8,"W","BD",5275,19
"2023-02-06T00:00:00Z",20H 7M 0S,"Monday","OSSINGTON STATION","MUIRS",0,0,"E","BD",0,20
"2023-02-06T00:00:00Z",20H 14M 0S,"Monday","ST ANDREW STATION","PUOPO",9,12,"N","YU",5746,20
"2023-02-06T00:00:00Z",20H 24M 0S,"Monday","PAPE STATION","SUDP",0,0,"E","BD",5364,20
"2023-02-06T00:00:00Z",20H 25M 0S,"Monday","ST ANDREW STATION","PUOPO",9,12,NA,"YU",5911,20
"2023-02-06T00:00:00Z",20H 26M 0S,"Monday","ST ANDREW STATION","PUOPO",8,12,"N","YU",5481,20
"2023-02-06T00:00:00Z",20H 35M 0S,"Monday","DUNDAS STATION","SUROB",0,0,NA,"YU",0,20
"2023-02-06T00:00:00Z",20H 36M 0S,"Monday","LANSDOWNE STATION","SUO",0,0,"E","BD",0,20
"2023-02-06T00:00:00Z",20H 39M 0S,"Monday","ST ANDREW STATION","PUOPO",0,0,"N","YU",5491,20
"2023-02-06T00:00:00Z",20H 41M 0S,"Monday","ST ANDREW STATION","PUOPO",0,0,"N","YU",5561,20
"2023-02-06T00:00:00Z",21H 25M 0S,"Monday","WILSON STATION","SUO",0,0,NA,"YU",0,21
"2023-02-06T00:00:00Z",21H 32M 0S,"Monday","SHEPPARD STATION","SUO",0,0,"N","YU",0,21
"2023-02-06T00:00:00Z",21H 33M 0S,"Monday","ST ANDREW STATION","PUOPO",5,8,"N","YU",5396,21
"2023-02-06T00:00:00Z",21H 48M 0S,"Monday","WELLESLEY STATION","SUDP",0,0,"N","YU",6111,21
"2023-02-06T00:00:00Z",21H 51M 0S,"Monday","BAY STATION","SUAP",0,0,NA,"BD",0,21
"2023-02-06T00:00:00Z",22H 0M 0S,"Monday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU/BD",0,22
"2023-02-06T00:00:00Z",22H 34M 0S,"Monday","SPADINA YUS STATION","SUDP",14,18,"N","YU",6041,22
"2023-02-06T00:00:00Z",22H 34M 0S,"Monday","VAUGHAN MC STATION","MUPAA",0,0,"N","YU",6021,22
"2023-02-06T00:00:00Z",22H 40M 0S,"Monday","WOODBINE STATION","SUAE",0,0,NA,"BD",0,22
"2023-02-06T00:00:00Z",22H 44M 0S,"Monday","LAWRENCE STATION","SUG",12,15,"N","YU",5386,22
"2023-02-06T00:00:00Z",22H 48M 0S,"Monday","ST ANDREW STATION","SUDP",0,0,"N","YU",0,22
"2023-02-06T00:00:00Z",23H 15M 0S,"Monday","BATHURST STATION","SUDP",0,0,NA,"BD",0,23
"2023-02-06T00:00:00Z",23H 23M 0S,"Monday","DONLANDS STATION","SUDP",3,7,"E","BD",5299,23
"2023-02-06T00:00:00Z",23H 24M 0S,"Monday","KING STATION","SUDP",0,0,"N","YU",5471,23
"2023-02-06T00:00:00Z",23H 28M 0S,"Monday","DONLANDS STATION","SUO",0,0,"E","BD",5212,23
"2023-02-06T00:00:00Z",23H 40M 0S,"Monday","WOODBINE STATION","EUNT",5,9,"W","BD",5230,23
"2023-02-06T00:00:00Z",23H 57M 0S,"Monday","FINCH STATION","MUATC",4,10,"S","YU",5481,23
"2023-02-06T00:00:00Z",13M 0S,"Monday","DUNDAS STATION","SUDP",0,0,"W","YU",0,0
"2023-02-06T00:00:00Z",33M 0S,"Monday","KENNEDY BD STATION","MUIS",0,0,NA,"BD",0,0
"2023-02-06T00:00:00Z",36M 0S,"Monday","WOODBINE STATION","MUPAA",3,7,"W","BD",5319,0
"2023-02-06T00:00:00Z",45M 0S,"Monday","BATHURST STATION","MUIS",0,0,NA,"BD",0,0
"2023-02-06T00:00:00Z",58M 0S,"Monday","FINCH STATION","MUIS",0,0,NA,"YU",0,0
"2023-02-06T00:00:00Z",1H 2M 0S,"Monday","SPADINA YUS STATION","MUO",15,19,"S","YU",5726,1
"2023-02-06T00:00:00Z",1H 33M 0S,"Monday","LANSDOWNE STATION","MUDD",6,10,"E","BD",5194,1
"2023-02-06T00:00:00Z",1H 45M 0S,"Monday","COLLEGE STATION","SUO",0,0,"N","YU",0,1
"2023-02-06T00:00:00Z",1H 56M 0S,"Monday","QUEEN STATION","SUDP",0,0,NA,"YU",0,1
"2023-02-06T00:00:00Z",14H 32M 0S,"Monday","SHEPPARD-YONGE STATION","SUDP",0,0,NA,"SHP",0,14
"2023-02-07T00:00:00Z",8H 39M 0S,"Tuesday","KENNEDY SRT STATION (L","ERTC",10,15,"N","SRT",3004,8
"2023-02-07T00:00:00Z",4H 55M 0S,"Tuesday","UNION STATION","MUIS",0,0,NA,"YU",0,4
"2023-02-07T00:00:00Z",5H 39M 0S,"Tuesday","EGLINTON STATION","PUTWZ",17,0,"N","YU",5556,5
"2023-02-07T00:00:00Z",9H 8M 0S,"Tuesday","KENNEDY SRT STATION (L","ERCD",15,20,"N","SRT",3004,9
"2023-02-07T00:00:00Z",5H 45M 0S,"Tuesday","FINCH STATION","PUMEL",0,0,NA,"YU",0,5
"2023-02-07T00:00:00Z",18H 3M 0S,"Tuesday","SCARBOROUGH CTR STATIO","SRAP",0,0,"W","SRT",0,18
"2023-02-07T00:00:00Z",5H 45M 0S,"Tuesday","EGLINTON STATION","PUTWZ",10,0,"S","YU",5451,5
"2023-02-07T00:00:00Z",22H 0M 0S,"Tuesday","KENNEDY SRT STATION TO","MRO",0,0,NA,"SRT",0,22
"2023-02-07T00:00:00Z",5H 54M 0S,"Tuesday","UNION STATION","PUMO",0,0,NA,"YU",0,5
"2023-02-07T00:00:00Z",6H 9M 0S,"Tuesday","WILSON STATION","SUDP",4,9,"S","YU",5591,6
"2023-02-07T00:00:00Z",6H 20M 0S,"Tuesday","ST ANDREW STATION","MUIR",23,26,"N","YU",5872,6
"2023-02-07T00:00:00Z",6H 29M 0S,"Tuesday","WILSON STATION","PUOPO",3,6,"S","YU",6086,6
"2023-02-07T00:00:00Z",6H 33M 0S,"Tuesday","YORKDALE STATION","PUOPO",3,6,"S","YU",6806,6
"2023-02-07T00:00:00Z",6H 47M 0S,"Tuesday","MAIN STREET STATION","EUCO",4,7,"E","BD",5314,6
"2023-02-07T00:00:00Z",6H 51M 0S,"Tuesday","CHESTER STATION","PUTIJ",5,8,"W","BD",5147,6
"2023-02-07T00:00:00Z",7H 13M 0S,"Tuesday","OSSINGTON STATION","SUDP",0,0,"E","BD",0,7
"2023-02-07T00:00:00Z",7H 46M 0S,"Tuesday","LANSDOWNE STATION","MUPR1",24,27,"E","BD",5177,7
"2023-02-07T00:00:00Z",7H 59M 0S,"Tuesday","WILSON STATION","MUATC",3,6,"S","YU",5756,7
"2023-02-07T00:00:00Z",8H 2M 0S,"Tuesday","BLOOR STATION","MUPAA",0,0,"S","YU",6016,8
"2023-02-07T00:00:00Z",8H 29M 0S,"Tuesday","LANSDOWNE STATION","MUIS",0,0,"E","BD",0,8
"2023-02-07T00:00:00Z",8H 50M 0S,"Tuesday","QUEEN STATION","PUOPO",3,6,"S","YU",5936,8
"2023-02-07T00:00:00Z",9H 8M 0S,"Tuesday","OSGOODE STATION","PUOPO",0,0,"S","YU",5836,9
"2023-02-07T00:00:00Z",10H 18M 0S,"Tuesday","SHEPPARD WEST STATION","SUDP",0,0,"N","YU",5606,10
"2023-02-07T00:00:00Z",10H 38M 0S,"Tuesday","LAWRENCE STATION","SUDP",0,0,NA,"YU",0,10
"2023-02-07T00:00:00Z",11H 20M 0S,"Tuesday","FINCH STATION","SUAP",0,0,NA,"YU",0,11
"2023-02-07T00:00:00Z",11H 37M 0S,"Tuesday","MAIN STREET STATION","SUAP",0,0,NA,"BD",0,11
"2023-02-07T00:00:00Z",11H 54M 0S,"Tuesday","FINCH STATION","SUDP",20,23,"N","YU",5976,11
"2023-02-07T00:00:00Z",11H 59M 0S,"Tuesday","YORK MILLS STATION","MUPAA",3,3,"S","YU",5966,11
"2023-02-07T00:00:00Z",12H 27M 0S,"Tuesday","FINCH STATION","SUDP",17,20,"N","YU",5836,12
"2023-02-07T00:00:00Z",12H 42M 0S,"Tuesday","UNION STATION","SUO",0,0,NA,"YU",0,12
"2023-02-07T00:00:00Z",12H 56M 0S,"Tuesday","BLOOR STATION","MUPAA",0,0,"S","YU",5831,12
"2023-02-07T00:00:00Z",12H 59M 0S,"Tuesday","FINCH STATION","SUDP",5,8,"S","YU",6126,12
"2023-02-07T00:00:00Z",13H 10M 0S,"Tuesday","BATHURST STATION","TUMVS",0,0,"W","BD",5267,13
"2023-02-07T00:00:00Z",13H 15M 0S,"Tuesday","SHERBOURNE STATION","SUO",0,0,NA,"BD",0,13
"2023-02-07T00:00:00Z",13H 38M 0S,"Tuesday","MAIN STREET STATION","SUO",0,0,"W","BD",5277,13
"2023-02-07T00:00:00Z",14H 4M 0S,"Tuesday","BLOOR STATION","PUSCR",3,6,"S","YU",5516,14
"2023-02-07T00:00:00Z",14H 9M 0S,"Tuesday","VAUGHAN MC STATION","SUO",3,6,"S","YU",6066,14
"2023-02-07T00:00:00Z",14H 40M 0S,"Tuesday","MAIN STREET STATION","SUDP",0,0,NA,"BD",0,14
"2023-02-07T00:00:00Z",14H 58M 0S,"Tuesday","EGLINTON STATION","SUDP",0,0,"N","YU",5431,14
"2023-02-07T00:00:00Z",15H 12M 0S,"Tuesday","NORTH YORK CTR STATION","SUAE",0,0,NA,"YU",0,15
"2023-02-07T00:00:00Z",15H 20M 0S,"Tuesday","LANSDOWNE STATION","SUDP",0,0,NA,"BD",0,15
"2023-02-07T00:00:00Z",15H 38M 0S,"Tuesday","BATHURST STATION","SUO",0,0,NA,"BD",0,15
"2023-02-07T00:00:00Z",15H 45M 0S,"Tuesday","ST ANDREW STATION","PUOPO",8,11,"S","YU",5901,15
"2023-02-07T00:00:00Z",16H 14M 0S,"Tuesday","WILSON STATION","PUOPO",4,7,"S","YU",5486,16
"2023-02-07T00:00:00Z",16H 19M 0S,"Tuesday","DUNDAS STATION","SUDP",5,8,"N","YU",5526,16
"2023-02-07T00:00:00Z",16H 43M 0S,"Tuesday","DAVISVILLE STATION","MUIE",0,0,NA,"YU",0,16
"2023-02-07T00:00:00Z",16H 51M 0S,"Tuesday","YONGE BD STATION","SUAP",10,13,"W","BD",5114,16
"2023-02-07T00:00:00Z",16H 53M 0S,"Tuesday","BLOOR STATION","SUO",0,0,"N","YU",5486,16
"2023-02-07T00:00:00Z",17H 49M 0S,"Tuesday","SHEPPARD STATION","MUPAA",0,0,"N","YU",5466,17
"2023-02-07T00:00:00Z",18H 4M 0S,"Tuesday","FINCH STATION","TUNIP",4,7,"S","YU",5391,18
"2023-02-07T00:00:00Z",18H 10M 0S,"Tuesday","PAPE STATION","MUIS",0,0,NA,"BD",0,18
"2023-02-07T00:00:00Z",18H 46M 0S,"Tuesday","SHEPPARD WEST STATION","SUDP",15,18,"S","YU",5926,18
"2023-02-07T00:00:00Z",18H 48M 0S,"Tuesday","UNION STATION","MUIS",0,0,NA,"YU",0,18
"2023-02-07T00:00:00Z",19H 4M 0S,"Tuesday","QUEEN STATION","PUOPO",0,0,"S","YU",5936,19
"2023-02-07T00:00:00Z",19H 9M 0S,"Tuesday","YONGE BD STATION","MUDD",3,7,"E","BD",5072,19
"2023-02-07T00:00:00Z",19H 49M 0S,"Tuesday","ISLINGTON STATION","PUSI",0,0,"W","BD",5128,19
"2023-02-07T00:00:00Z",20H 38M 0S,"Tuesday","MAIN STREET STATION","MUPAA",0,0,"E","BD",5224,20
"2023-02-07T00:00:00Z",20H 39M 0S,"Tuesday","QUEEN STATION","MUIS",0,0,"N","YU",5931,20
"2023-02-07T00:00:00Z",20H 52M 0S,"Tuesday","SPADINA YUS STATION","PUMST",0,0,NA,"YU",0,20
"2023-02-07T00:00:00Z",20H 58M 0S,"Tuesday","EGLINTON WEST STATION","SUDP",15,18,"N","YU",5411,20
"2023-02-07T00:00:00Z",21H 39M 0S,"Tuesday","DUNDAS STATION","SUDP",0,0,NA,"YU",0,21
"2023-02-07T00:00:00Z",21H 42M 0S,"Tuesday","SUMMERHILL STATION","SUDP",13,18,"N","YU",5796,21
"2023-02-07T00:00:00Z",21H 51M 0S,"Tuesday","QUEEN STATION","PUOPO",4,7,"S","YU",5936,21
"2023-02-07T00:00:00Z",22H 0M 0S,"Tuesday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU/BD",0,22
"2023-02-07T00:00:00Z",22H 6M 0S,"Tuesday","HIGHWAY 407 STATION","MUATC",5,10,"S","YU",5516,22
"2023-02-07T00:00:00Z",22H 35M 0S,"Tuesday","DUNDAS STATION","SUO",0,0,NA,"YU",0,22
"2023-02-07T00:00:00Z",23H 10M 0S,"Tuesday","OSGOODE STATION","MUO",0,0,NA,"YU",0,23
"2023-02-07T00:00:00Z",23H 20M 0S,"Tuesday","YORK MILLS STATION","SUUT",65,70,"N","YU",5621,23
"2023-02-07T00:00:00Z",23H 54M 0S,"Tuesday","ST PATRICK STATION","SUAP",4,9,"N","YU",5506,23
"2023-02-07T00:00:00Z",23H 58M 0S,"Tuesday","ST GEORGE BD STATION","MUIS",0,0,NA,"BD",0,23
"2023-02-07T00:00:00Z",0S,"Tuesday","QUEEN STATION","SUDP",14,19,"S","YU",5436,0
"2023-02-07T00:00:00Z",29M 0S,"Tuesday","BLOOR STATION","SUDP",0,0,"N","YU",0,0
"2023-02-07T00:00:00Z",31M 0S,"Tuesday","BLOOR STATION","SUDP",9,16,"N","YU",5476,0
"2023-02-07T00:00:00Z",44M 0S,"Tuesday","SPADINA BD STATION","SUEAS",15,19,"E","BD",5183,0
"2023-02-07T00:00:00Z",48M 0S,"Tuesday","RUNNYMEDE STATION","MUIRS",0,0,NA,"BD",0,0
"2023-02-07T00:00:00Z",54M 0S,"Tuesday","YONGE BD STATION","SUUT",3,7,"W","BD",5114,0
"2023-02-07T00:00:00Z",1H 0M 0S,"Tuesday","PAPE STATION","MUPAA",0,0,"E","BD",5143,1
"2023-02-07T00:00:00Z",1H 10M 0S,"Tuesday","EGLINTON WEST STATION","PUOPO",10,15,"N","YU",5551,1
"2023-02-07T00:00:00Z",1H 11M 0S,"Tuesday","DUNDAS STATION","MUIS",0,0,NA,"YU",0,1
"2023-02-07T00:00:00Z",7H 1M 0S,"Tuesday","DON MILLS STATION","TUMVS",0,0,"E","SHP",6171,7
"2023-02-08T00:00:00Z",2H 18M 0S,"Wednesday","KENNEDY BD STATION","MUIS",0,0,NA,"BD",0,2
"2023-02-08T00:00:00Z",18H 59M 0S,"Wednesday","MCCOWAN STATION","MRTO",7,12,"S","SRT",3026,18
"2023-02-08T00:00:00Z",22H 0M 0S,"Wednesday","KENNEDY TO LAWREBCE EA","MRO",0,0,NA,"SRT",0,22
"2023-02-08T00:00:00Z",2H 36M 0S,"Wednesday","KIPLING STATION","MUIS",0,0,NA,"BD",0,2
"2023-02-08T00:00:00Z",23H 48M 0S,"Wednesday","KENNEDY SRT STATION","MRD",5,10,"N","SRT",3003,23
"2023-02-08T00:00:00Z",6H 2M 0S,"Wednesday","WOODBINE STATION","SUDP",0,0,NA,"BD",0,6
"2023-02-08T00:00:00Z",6H 4M 0S,"Wednesday","EGLINTON STATION","MUO",6,0,"S","YU",5596,6
"2023-02-08T00:00:00Z",6H 32M 0S,"Wednesday","BATHURST STATION","SUO",0,0,"W","BD",5146,6
"2023-02-08T00:00:00Z",6H 33M 0S,"Wednesday","YONGE BD STATION","PUMEL",0,0,NA,"BD",0,6
"2023-02-08T00:00:00Z",6H 38M 0S,"Wednesday","PIONEER VILLAGE STATIO","PUTOE",5,10,"S","YU",5806,6
"2023-02-08T00:00:00Z",7H 44M 0S,"Wednesday","BROADVIEW STATION","TUMVS",3,6,"W","BD",5364,7
"2023-02-08T00:00:00Z",8H 38M 0S,"Wednesday","GREENWOOD STATION","SUPOL",3,6,"E","BD",5187,8
"2023-02-08T00:00:00Z",8H 43M 0S,"Wednesday","EGLINTON STATION","MUIS",0,0,NA,"YU",0,8
"2023-02-08T00:00:00Z",9H 4M 0S,"Wednesday","BROADVIEW STATION","SUDP",0,0,NA,"BD",0,9
"2023-02-08T00:00:00Z",9H 21M 0S,"Wednesday","QUEEN'S PARK STATION","SUO",0,0,"N","YU",5901,9
"2023-02-08T00:00:00Z",9H 47M 0S,"Wednesday","ST GEORGE YUS STATION","PUMST",0,0,NA,"YU",0,9
"2023-02-08T00:00:00Z",9H 52M 0S,"Wednesday","SHEPPARD STATION","MUIS",0,0,NA,"YU",0,9
"2023-02-08T00:00:00Z",10H 11M 0S,"Wednesday","QUEEN STATION","PUMEL",0,0,NA,"YU",0,10
"2023-02-08T00:00:00Z",10H 26M 0S,"Wednesday","SPADINA BD STATION","MUIRS",0,0,NA,"BD",0,10
"2023-02-08T00:00:00Z",10H 26M 0S,"Wednesday","FINCH STATION","SUDP",30,33,"N","YU",5441,10
"2023-02-08T00:00:00Z",10H 53M 0S,"Wednesday","ST CLAIR STATION","MUI",26,29,"N","YU",6011,10
"2023-02-08T00:00:00Z",11H 1M 0S,"Wednesday","CASTLE FRANK STATION","PUMEL",0,0,NA,"BD",0,11
"2023-02-08T00:00:00Z",11H 55M 0S,"Wednesday","KENNEDY BD STATION","SUDP",0,0,NA,"BD",0,11
"2023-02-08T00:00:00Z",12H 21M 0S,"Wednesday","FINCH STATION","PUOPO",0,0,"S","YU",5991,12
"2023-02-08T00:00:00Z",12H 41M 0S,"Wednesday","MCBRIEN BUILDING","SUCOL",0,0,"N","YU",0,12
"2023-02-08T00:00:00Z",12H 46M 0S,"Wednesday","DAVISVILLE STATION","SUO",0,0,"N","YU",5826,12
"2023-02-08T00:00:00Z",13H 12M 0S,"Wednesday","BROADVIEW STATION","SUPOL",20,23,"W","BD",5338,13
"2023-02-08T00:00:00Z",13H 42M 0S,"Wednesday","SHEPPARD STATION","MUIR",0,0,"S","YU",5861,13
"2023-02-08T00:00:00Z",13H 56M 0S,"Wednesday","EGLINTON STATION","SUO",0,0,NA,"YU",0,13
"2023-02-08T00:00:00Z",14H 0M 0S,"Wednesday","PAPE STATION","MUIRS",0,0,"E","BD",5067,14
"2023-02-08T00:00:00Z",14H 19M 0S,"Wednesday","DUNDAS STATION","SUO",0,0,NA,"YU",0,14
"2023-02-08T00:00:00Z",14H 20M 0S,"Wednesday","BAY STATION","SUDP",0,0,NA,"BD",0,14
"2023-02-08T00:00:00Z",14H 46M 0S,"Wednesday","EGLINTON STATION","MUIS",0,0,NA,"YU",0,14
"2023-02-08T00:00:00Z",15H 0M 0S,"Wednesday","GREENWOOD STATION","MUNCA",0,0,NA,"BD",0,15
"2023-02-08T00:00:00Z",15H 11M 0S,"Wednesday","BAY STATION","MUIS",0,0,NA,"BD",0,15
"2023-02-08T00:00:00Z",16H 13M 0S,"Wednesday","SUMMERHILL STATION","SUUT",71,74,"S","YU",6096,16
"2023-02-08T00:00:00Z",16H 22M 0S,"Wednesday","LANSDOWNE STATION","SUPOL",13,16,"E","BD",5084,16
"2023-02-08T00:00:00Z",17H 2M 0S,"Wednesday","GREENWOOD STATION","SUO",6,9,"W","BD",5146,17
"2023-02-08T00:00:00Z",17H 33M 0S,"Wednesday","WELLESLEY STATION","MUPAA",0,0,"N","YU",5606,17
"2023-02-08T00:00:00Z",17H 35M 0S,"Wednesday","SUMMERHILL STATION","MUPAA",0,0,"N","YU",5931,17
"2023-02-08T00:00:00Z",17H 46M 0S,"Wednesday","DUNDAS STATION","SUDP",0,0,"S","YU",0,17
"2023-02-08T00:00:00Z",17H 50M 0S,"Wednesday","DUFFERIN STATION","SUDP",0,0,"E","BD",0,17
"2023-02-08T00:00:00Z",17H 58M 0S,"Wednesday","SPADINA BD STATION","MUIRS",0,0,"W","BD",5228,17
"2023-02-08T00:00:00Z",18H 19M 0S,"Wednesday","COLLEGE STATION","SUDP",0,0,"S","YU",0,18
"2023-02-08T00:00:00Z",18H 21M 0S,"Wednesday","FINCH STATION","SUDP",0,0,NA,"YU",0,18
"2023-02-08T00:00:00Z",18H 37M 0S,"Wednesday","KING STATION","SUDP",5,8,"N","YU",5656,18
"2023-02-08T00:00:00Z",18H 41M 0S,"Wednesday","YORKDALE STATION","MUIR",4,7,"N","YU",5461,18
"2023-02-08T00:00:00Z",18H 42M 0S,"Wednesday","KING STATION","SUDP",0,0,"N","YU",0,18
"2023-02-08T00:00:00Z",18H 51M 0S,"Wednesday","SUMMERHILL STATION","SUUT",4,7,"S","YU",5401,18
"2023-02-08T00:00:00Z",18H 55M 0S,"Wednesday","BROADVIEW STATION","SUUT",0,0,"E","BD",5318,18
"2023-02-08T00:00:00Z",19H 10M 0S,"Wednesday","QUEEN STATION","MUIRS",0,0,NA,"YU",0,19
"2023-02-08T00:00:00Z",19H 19M 0S,"Wednesday","WOODBINE STATION","MUIS",0,0,NA,"BD",0,19
"2023-02-08T00:00:00Z",19H 36M 0S,"Wednesday","ST CLAIR WEST STATION","PUTDN",0,0,"N","YU",5971,19
"2023-02-08T00:00:00Z",19H 49M 0S,"Wednesday","UNION STATION","SUDP",0,0,NA,"YU",0,19
"2023-02-08T00:00:00Z",20H 21M 0S,"Wednesday","KIPLING STATION","EUNT",4,8,"E","BD",5005,20
"2023-02-08T00:00:00Z",20H 21M 0S,"Wednesday","PIONEER VILLAGE STATIO","SUO",0,0,NA,"YU",0,20
"2023-02-08T00:00:00Z",20H 31M 0S,"Wednesday","BLOOR STATION","SUDP",0,0,NA,"YU",0,20
"2023-02-08T00:00:00Z",20H 50M 0S,"Wednesday","DUNDAS WEST STATION","PUTO",0,0,NA,"YU",0,20
"2023-02-08T00:00:00Z",21H 8M 0S,"Wednesday","ST CLAIR STATION","SUDP",0,0,"S","YU",0,21
"2023-02-08T00:00:00Z",21H 26M 0S,"Wednesday","WELLESLEY STATION","MUIR",15,19,"N","YU",6011,21
"2023-02-08T00:00:00Z",21H 29M 0S,"Wednesday","ROSEDALE STATION","SUDP",0,0,"S","YU",5926,21
"2023-02-08T00:00:00Z",21H 32M 0S,"Wednesday","OSGOODE STATION","SUDP",0,0,NA,"YU",0,21
"2023-02-08T00:00:00Z",21H 52M 0S,"Wednesday","DUNDAS STATION","PUSRA",6,12,"N","YU",5431,21
"2023-02-08T00:00:00Z",22H 0M 0S,"Wednesday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU/BD",0,22
"2023-02-08T00:00:00Z",22H 14M 0S,"Wednesday","SPADINA YUS STATION","MUIS",0,0,NA,"YU",0,22
"2023-02-08T00:00:00Z",22H 43M 0S,"Wednesday","KIPLING STATION","SUAP",0,0,"W","BD",5269,22
"2023-02-08T00:00:00Z",22H 44M 0S,"Wednesday","ST CLAIR WEST STATION","SUDP",0,0,"N","YU",5601,22
"2023-02-08T00:00:00Z",23H 0M 0S,"Wednesday","WOODBINE STATION","MUIS",0,0,NA,NA,0,23
"2023-02-08T00:00:00Z",23H 7M 0S,"Wednesday","YONGE BD STATION","SUO",0,0,"W","BD",5146,23
"2023-02-08T00:00:00Z",23H 11M 0S,"Wednesday","YORK MILLS STATION","PUMEL",0,0,NA,"YU",0,23
"2023-02-08T00:00:00Z",23H 25M 0S,"Wednesday","KIPLING STATION","TUNIP",3,7,"E","BD",5263,23
"2023-02-08T00:00:00Z",23H 54M 0S,"Wednesday","BAY STATION","SUO",0,0,NA,"BD",0,23
"2023-02-08T00:00:00Z",23H 54M 0S,"Wednesday","BATHURST STATION","SUO",0,0,NA,"BD",0,23
"2023-02-08T00:00:00Z",6M 0S,"Wednesday","BLOOR STATION","MUIS",0,0,NA,"YU",0,0
"2023-02-08T00:00:00Z",35M 0S,"Wednesday","UNIVERSITY AND QUEEN","SUAE",0,0,NA,NA,0,0
"2023-02-08T00:00:00Z",1H 6M 0S,"Wednesday","DUNDAS WEST STATION","SUDP",0,0,NA,"BD",0,1
"2023-02-08T00:00:00Z",1H 22M 0S,"Wednesday","QUEEN STATION","SUO",0,0,NA,"YU",0,1
"2023-02-08T00:00:00Z",17H 36M 0S,"Wednesday","SHEPPARD-YONGE STATION","SUDP",0,0,NA,"SHP",0,17
"2023-02-09T00:00:00Z",2H 57M 0S,"Thursday","KIPLING STATION","MUIS",0,0,NA,"BD",0,2
"2023-02-09T00:00:00Z",6H 56M 0S,"Thursday","LAWRENCE EAST STATION","ERDO",4,9,"N","SRT",3001,6
"2023-02-09T00:00:00Z",5H 31M 0S,"Thursday","FINCH STATION","PUTWZ",4,0,"S","YU",5561,5
"2023-02-09T00:00:00Z",8H 44M 0S,"Thursday","MCCOWAN STATION","MRWEA",5,10,"S","SRT",3001,8
"2023-02-09T00:00:00Z",15H 36M 0S,"Thursday","KENNEDY SRT STATION","ERTC",5,10,"N","SRT",3003,15
"2023-02-09T00:00:00Z",6H 15M 0S,"Thursday","WILSON STATION","MUATC",6,9,"S","YU",5466,6
"2023-02-09T00:00:00Z",6H 24M 0S,"Thursday","DUNDAS WEST STATION","SUO",0,0,"W","BD",5204,6
"2023-02-09T00:00:00Z",16H 33M 0S,"Thursday","MCCOWAN STATION","ERTC",7,12,"S","SRT",3004,16
"2023-02-09T00:00:00Z",17H 9M 0S,"Thursday","MCCOWAN STATION","ERCD",10,15,"S","SRT",3004,17
"2023-02-09T00:00:00Z",6H 25M 0S,"Thursday","WILSON STATION","TUATC",12,15,"S","YU",5406,6
"2023-02-09T00:00:00Z",7H 41M 0S,"Thursday","KEELE STATION","MUTD",6,9,"W","BD",5031,7
"2023-02-09T00:00:00Z",17H 10M 0S,"Thursday","SCARBOROUGH CTR STATIO","PREL",0,0,NA,"SRT",0,17
"2023-02-09T00:00:00Z",8H 24M 0S,"Thursday","FINCH STATION","PUOPO",0,0,"S","YU",5581,8
"2023-02-09T00:00:00Z",22H 0M 0S,"Thursday","KENNEDY SRT STATION TO","MRO",0,0,NA,"SRT",0,22
"2023-02-09T00:00:00Z",8H 30M 0S,"Thursday","NORTH YORK CTR STATION","PUOPO",4,6,"S","YU",5581,8
"2023-02-09T00:00:00Z",8H 51M 0S,"Thursday","ISLINGTON STATION","SUDP",0,0,"W","BD",5234,8
"2023-02-09T00:00:00Z",9H 17M 0S,"Thursday","LAWRENCE WEST STATION","MUPAA",3,6,"N","YU",5646,9
"2023-02-09T00:00:00Z",9H 49M 0S,"Thursday","DAVISVILLE STATION","MUATC",0,0,"S","YU",6071,9
"2023-02-09T00:00:00Z",9H 53M 0S,"Thursday","PAPE STATION","SUDP",0,0,"E","BD",5311,9
